id,churn_true,p_churn,rank,decile,gender,customer_age,income_category,card_category,months_inactive_12_mon,total_trans_ct
713828208,0,0.08258824014382198,1452,5,F,46,Less than $40K,Silver,1,77
716610558,0,0.08257994066097309,1453,5,M,39,$80K - $120K,Blue,3,53
753118533,0,0.0825105170239585,1454,5,F,52,Less than $40K,Blue,2,80
771356508,0,0.0823762305192671,1455,5,M,47,$80K - $120K,Blue,3,35
713316558,0,0.08234601282471915,1456,5,F,36,Unknown,Blue,2,69
714389058,0,0.08228969013967814,1457,5,M,55,$60K - $80K,Blue,2,28
778973658,0,0.08226864702364899,1458,5,F,44,Less than $40K,Blue,1,73
717296808,0,0.08212818792260289,1459,5,M,55,$80K - $120K,Blue,1,81
771058908,0,0.08201286219144494,1460,5,F,44,$40K - $60K,Blue,2,44
772105608,0,0.08200049957069598,1461,5,F,34,Less than $40K,Blue,3,54
714030183,0,0.08196373086630244,1462,5,M,49,$60K - $80K,Silver,2,66
712821333,0,0.08175630575856117,1463,5,F,41,Less than $40K,Blue,1,74
721055058,0,0.08173245399843483,1464,5,F,50,Less than $40K,Blue,2,73
711064008,0,0.0817018498508595,1465,5,F,38,$40K - $60K,Blue,2,68
789271533,0,0.08145224635580131,1466,5,F,50,Unknown,Blue,2,65
719654283,0,0.08091561714305207,1467,5,M,49,$60K - $80K,Blue,4,84
711392508,0,0.08090221223823577,1468,5,F,49,Less than $40K,Blue,1,57
712141683,0,0.08083671784766999,1469,5,F,55,Less than $40K,Blue,5,82
716470683,0,0.08072974098066134,1470,5,F,45,$40K - $60K,Blue,1,41
710838108,0,0.08040607183795172,1471,5,M,45,Less than $40K,Blue,3,67
794664183,0,0.08040116317279032,1472,5,F,39,$40K - $60K,Blue,4,83
714076683,1,0.08024378705179853,1473,5,M,43,$60K - $80K,Blue,3,43
753226158,0,0.08015958463993032,1474,5,F,44,Less than $40K,Blue,3,87
714531108,0,0.0798277607113025,1475,5,F,49,Unknown,Blue,3,64
720689583,0,0.07967622402608314,1476,5,M,45,$60K - $80K,Blue,3,28
780374133,0,0.0795799752770588,1477,5,F,38,Unknown,Blue,2,84
717109983,0,0.07952237697044696,1478,5,M,45,$60K - $80K,Blue,3,75
778346283,0,0.0792974545615442,1479,5,F,41,Unknown,Blue,3,127
710297133,0,0.07914587378471498,1480,5,M,40,$60K - $80K,Blue,2,45
710462433,0,0.07899367639220911,1481,5,M,43,$60K - $80K,Blue,3,75
708974283,0,0.07859335406516262,1482,5,M,44,$80K - $120K,Blue,3,85
708669408,0,0.07841356098203346,1483,5,F,38,Less than $40K,Blue,3,100
780056733,0,0.07817742660161524,1484,5,F,47,Unknown,Blue,1,30
712019883,0,0.07796261800847815,1485,5,F,48,Unknown,Blue,3,90
716225433,0,0.07786820289805381,1486,5,M,43,$120K +,Blue,1,82
713733633,1,0.07786354927763861,1487,5,F,45,$40K - $60K,Blue,3,43
715545933,0,0.07775370954542592,1488,5,M,61,$80K - $120K,Blue,4,53
715153158,0,0.0776925502403657,1489,5,M,56,$120K +,Blue,1,72
719469333,0,0.07729543048979506,1490,5,M,47,$80K - $120K,Blue,2,61
768848658,0,0.07701725332658359,1491,5,F,55,Less than $40K,Blue,3,79
715347783,0,0.07692776155818651,1492,5,F,38,$40K - $60K,Blue,3,68
710475408,0,0.07685419949007946,1493,5,F,55,Less than $40K,Blue,1,22
719813058,0,0.0767459330840275,1494,5,F,38,Less than $40K,Blue,1,53
712866933,0,0.07671951438813886,1495,5,F,42,$40K - $60K,Blue,2,77
711377808,0,0.07642783027494333,1496,5,F,44,Unknown,Blue,1,56
823606983,0,0.07629170843949722,1497,5,M,29,$60K - $80K,Blue,1,59
717207408,0,0.07624808416714055,1498,5,M,48,$80K - $120K,Blue,3,69
708680583,0,0.07620171391746142,1499,5,F,43,Less than $40K,Blue,3,80
713977308,0,0.07611899117556564,1500,5,M,64,$40K - $60K,Blue,2,42
808981608,0,0.0760229550987248,1501,5,M,45,$40K - $60K,Blue,4,78
718530258,0,0.07592994012339373,1502,5,F,59,Less than $40K,Blue,3,91
815838633,0,0.0757694484475526,1503,5,M,49,Less than $40K,Blue,1,71
713995233,0,0.07574086907237314,1504,5,M,65,Unknown,Blue,4,51
720443358,0,0.07569791878927469,1505,5,F,43,Less than $40K,Blue,2,90
715378383,0,0.07561287896557974,1506,5,M,61,$60K - $80K,Blue,1,79
721008933,0,0.0753806698594928,1507,5,M,55,$80K - $120K,Blue,2,102
710849208,0,0.07496043883281037,1508,5,F,40,Less than $40K,Blue,3,73
813234108,0,0.07490781709237126,1509,5,F,44,Less than $40K,Blue,2,38
772054458,0,0.07479282986569799,1510,5,F,42,Unknown,Blue,4,80
720707283,0,0.07470624632616348,1511,5,M,32,$80K - $120K,Blue,1,104
720247158,0,0.07466920019791509,1512,5,M,48,$80K - $120K,Blue,1,58
778567983,0,0.07432136879982414,1513,5,M,43,$60K - $80K,Blue,1,65
779486433,0,0.0742706645004711,1514,5,M,39,$40K - $60K,Blue,3,55
788038383,0,0.07393960853732887,1515,5,F,31,Unknown,Blue,3,71
716574033,0,0.07373356918011047,1516,5,F,63,Less than $40K,Blue,6,48
716481408,0,0.07354294913989289,1517,5,M,42,$40K - $60K,Blue,2,92
778686408,0,0.073483275493412,1518,5,F,61,Less than $40K,Blue,2,28
715855083,0,0.07331832850216642,1519,5,M,57,$80K - $120K,Blue,3,62
718739508,0,0.07330510746524882,1520,4,F,38,$40K - $60K,Blue,3,79
711989358,0,0.07289137523596223,1521,4,M,40,$40K - $60K,Blue,3,29
708104658,0,0.07280982752236011,1522,4,M,45,$60K - $80K,Blue,1,79
719628033,0,0.07274735739122037,1523,4,M,45,$60K - $80K,Blue,3,31
709343433,0,0.07264243489189294,1524,4,F,45,Less than $40K,Blue,3,41
717521508,0,0.07232371137771477,1525,4,M,34,$80K - $120K,Blue,1,36
808796208,0,0.07230295200672222,1526,4,M,51,$80K - $120K,Blue,3,88
817970208,0,0.07183768929169025,1527,4,M,26,Less than $40K,Blue,3,58
779065458,0,0.07173627395616336,1528,4,M,38,$60K - $80K,Blue,3,28
716988633,0,0.07160833081498857,1529,4,M,47,$80K - $120K,Blue,3,89
716096358,0,0.07151069487326983,1530,4,F,39,Less than $40K,Blue,2,77
818294958,0,0.07147274383689164,1531,4,F,51,Less than $40K,Blue,3,40
708272808,0,0.07144378548536694,1532,4,M,37,$120K +,Blue,2,44
766322883,0,0.07097852075560593,1533,4,F,44,Less than $40K,Blue,3,85
720467583,0,0.07094789463105003,1534,4,M,60,$60K - $80K,Blue,3,50
805458933,0,0.0708750733839753,1535,4,F,51,Less than $40K,Silver,2,56
771201408,0,0.07082782667403668,1536,4,F,44,Less than $40K,Blue,3,70
767348733,0,0.07074415056885061,1537,4,M,54,$40K - $60K,Blue,3,67
719256483,0,0.070279071709457,1538,4,F,42,Less than $40K,Blue,2,38
717050883,0,0.06988514359449091,1539,4,F,43,$40K - $60K,Blue,3,77
717073308,0,0.06979757002592678,1540,4,F,50,Unknown,Blue,3,73
708271833,0,0.06961622971708561,1541,4,F,40,Less than $40K,Blue,4,82
720339558,0,0.0695784121773935,1542,4,M,54,$40K - $60K,Blue,5,121
807596358,0,0.06927774688013225,1543,4,M,42,$60K - $80K,Blue,3,83
710745633,0,0.06922981432569578,1544,4,F,47,Less than $40K,Blue,1,80
806889633,0,0.06908335919383188,1545,4,F,51,Less than $40K,Blue,3,78
709219533,0,0.06870884435251402,1546,4,F,41,Less than $40K,Blue,3,71
716093133,0,0.06868696949215104,1547,4,F,54,Less than $40K,Blue,6,37
779839758,0,0.06866040289209319,1548,4,M,50,$60K - $80K,Blue,2,78
714317058,0,0.06789603447111099,1549,4,F,44,Less than $40K,Blue,2,86
708396033,0,0.067799427403774,1550,4,M,46,$120K +,Blue,2,59
820383558,0,0.06741964209250081,1551,4,M,56,$120K +,Blue,3,33
717482658,0,0.06723274108336486,1552,4,F,65,Less than $40K,Blue,3,65
711371208,0,0.06691737856012253,1553,4,F,59,Unknown,Blue,3,53
817908783,0,0.0668672332278183,1554,4,M,44,$60K - $80K,Blue,3,54
716328558,0,0.06648101892913244,1555,4,F,40,Less than $40K,Blue,1,67
787723758,0,0.06637433254727391,1556,4,M,49,$80K - $120K,Blue,1,98
721072908,0,0.06612745177324103,1557,4,F,61,Unknown,Blue,2,56
709979583,0,0.06611556553840885,1558,4,M,34,$80K - $120K,Blue,4,56
719453283,0,0.06557345286649789,1559,4,M,57,$60K - $80K,Blue,3,63
753208833,0,0.06513743315358143,1560,4,M,33,$80K - $120K,Blue,3,48
757675158,0,0.0651275067431037,1561,4,M,42,$60K - $80K,Blue,3,48
720585183,0,0.06466756567135878,1562,4,F,38,$40K - $60K,Blue,1,73
720101658,0,0.06465488834322686,1563,4,M,43,$80K - $120K,Blue,2,44
779514558,0,0.06436398937188349,1564,4,M,51,$80K - $120K,Blue,3,76
778180158,0,0.06411195912485737,1565,4,F,49,$40K - $60K,Blue,2,26
715311183,0,0.06370184377207334,1566,4,F,39,Less than $40K,Blue,2,32
710676483,0,0.0636951478132822,1567,4,F,44,$40K - $60K,Blue,3,65
711272058,0,0.06368371867417855,1568,4,M,42,$120K +,Blue,3,42
819002508,0,0.06331399351218057,1569,4,F,46,Unknown,Blue,3,43
711600033,0,0.06319690634962187,1570,4,F,31,Less than $40K,Blue,2,68
780198258,0,0.06300045399436931,1571,4,F,48,Less than $40K,Blue,2,76
709007883,0,0.06294623243176457,1572,4,M,39,$60K - $80K,Blue,2,91
719532108,0,0.06290508346381175,1573,4,M,57,$80K - $120K,Blue,3,62
778882758,0,0.06284293641350193,1574,4,M,44,$120K +,Blue,2,84
717443658,0,0.06278827708531545,1575,4,F,44,Less than $40K,Blue,2,37
712710708,0,0.06278383287630093,1576,4,F,45,Less than $40K,Silver,2,37
786087633,0,0.06275862234877227,1577,4,M,50,$60K - $80K,Blue,2,87
720595083,0,0.06250076164701043,1578,4,F,45,Less than $40K,Blue,2,77
712516608,0,0.062324934038662586,1579,4,F,45,Unknown,Blue,3,71
714414483,0,0.06227198537440684,1580,4,M,42,$60K - $80K,Blue,2,62
782548758,0,0.06220982427814902,1581,4,M,44,$80K - $120K,Blue,2,83
826079508,0,0.0619473957030084,1582,4,M,40,$80K - $120K,Blue,2,28
711964533,0,0.061808752197310066,1583,4,F,52,Less than $40K,Blue,3,80
714970458,0,0.0617667997706175,1584,4,F,44,Less than $40K,Blue,1,91
711679533,0,0.06159076128866919,1585,4,F,47,Less than $40K,Blue,3,76
798140283,0,0.06152542197021476,1586,4,M,46,$60K - $80K,Blue,2,58
716032233,0,0.06150614078905707,1587,4,F,38,Less than $40K,Blue,1,46
709816158,0,0.061144358979438575,1588,4,M,31,$40K - $60K,Blue,3,110
710363433,0,0.06085743663361698,1589,4,F,47,Less than $40K,Blue,3,40
719801508,0,0.06078590407088592,1590,4,F,50,Less than $40K,Blue,3,79
772323033,0,0.060780765909991756,1591,4,F,49,Less than $40K,Blue,3,74
718301508,0,0.06072262700529795,1592,4,M,29,Less than $40K,Blue,2,30
717819633,0,0.060667597134635876,1593,4,F,53,Less than $40K,Blue,3,64
822121608,0,0.060498251235698866,1594,4,M,53,$80K - $120K,Blue,1,26
805261983,0,0.06049719502155904,1595,4,M,32,$60K - $80K,Blue,1,103
807137808,0,0.06044851939324845,1596,4,M,43,$40K - $60K,Blue,2,60
709346133,0,0.06035533589116269,1597,4,M,34,Less than $40K,Blue,3,97
757722708,0,0.06020042026836732,1598,4,M,52,$60K - $80K,Blue,3,115
711992133,0,0.06014674256838191,1599,4,F,45,Less than $40K,Blue,3,61
710229333,0,0.05993719501859024,1600,4,F,51,Less than $40K,Blue,1,30
788132208,0,0.05979494436101366,1601,4,F,37,Less than $40K,Blue,3,76
716142858,0,0.05969675768345307,1602,4,F,40,$40K - $60K,Blue,2,82
713455233,0,0.05959189905961399,1603,4,F,45,Less than $40K,Blue,2,55
711658758,0,0.05936513833822,1604,4,F,32,Less than $40K,Blue,1,71
778284783,0,0.058979371755863645,1605,4,M,36,$80K - $120K,Blue,3,41
768563658,0,0.05890683359647053,1606,4,F,49,Less than $40K,Silver,3,80
721434483,0,0.05866845479728579,1607,4,F,64,$40K - $60K,Blue,3,18
821150958,0,0.05854353944224677,1608,4,F,59,$40K - $60K,Blue,2,79
788802483,0,0.0585357034092349,1609,4,M,31,$40K - $60K,Blue,1,64
807964908,0,0.05852870830479527,1610,4,F,39,$40K - $60K,Blue,3,65
779661033,0,0.058511961830481705,1611,4,F,43,$40K - $60K,Blue,2,78
719634408,0,0.058444554225812934,1612,4,M,39,$80K - $120K,Blue,2,39
796170933,0,0.05829725325650821,1613,4,F,42,Less than $40K,Blue,2,67
718227033,0,0.05819460933869896,1614,4,F,39,Less than $40K,Blue,4,60
709008708,0,0.05811259151106511,1615,4,M,38,$80K - $120K,Blue,3,61
710188308,0,0.05791676132735228,1616,4,M,58,$120K +,Blue,1,30
714847983,0,0.057887508471434576,1617,4,F,45,Less than $40K,Blue,3,24
717076458,0,0.057870637409386035,1618,4,M,53,$60K - $80K,Blue,1,36
816615633,0,0.05759662934588366,1619,4,F,44,Unknown,Blue,1,85
716151858,0,0.05750740323983245,1620,4,M,45,$80K - $120K,Blue,3,44
714571008,0,0.05736217145728563,1621,4,M,43,$120K +,Blue,2,99
709716258,0,0.05721461631484144,1622,4,F,39,Less than $40K,Blue,3,80
779037408,0,0.057162935381489026,1623,4,F,42,Less than $40K,Blue,2,40
780497958,0,0.05684677955846484,1624,4,M,58,$120K +,Blue,2,25
815515158,0,0.056781365502138095,1625,4,F,36,Less than $40K,Blue,2,60
710563458,0,0.05665816357443515,1626,4,F,28,Unknown,Blue,2,120
709913733,0,0.0565190438082982,1627,4,M,33,$40K - $60K,Silver,1,64
714250908,1,0.0563354316430316,1628,4,F,46,Less than $40K,Silver,3,63
715363908,0,0.05630584120848808,1629,4,F,53,Less than $40K,Blue,3,38
719990358,0,0.05624270645243769,1630,4,M,58,$60K - $80K,Blue,2,29
711191808,0,0.0560629452251198,1631,4,M,47,$60K - $80K,Blue,3,75
713782608,0,0.056026714693440616,1632,4,M,44,$40K - $60K,Blue,2,70
716909283,0,0.05599284102874098,1633,4,F,31,Less than $40K,Blue,1,121
793456983,0,0.055943529133361904,1634,4,F,41,Less than $40K,Blue,3,70
714418158,0,0.055676518183428024,1635,4,F,54,$40K - $60K,Blue,3,44
712420833,0,0.05558947882166459,1636,4,F,42,Less than $40K,Blue,1,88
720512433,1,0.05552137682894005,1637,4,F,33,Less than $40K,Blue,2,48
778242708,0,0.05548363978738139,1638,4,M,41,$60K - $80K,Blue,3,43
778971408,0,0.05545671916919075,1639,4,M,51,$60K - $80K,Blue,2,28
714811533,0,0.05538748519643053,1640,4,M,45,$80K - $120K,Blue,5,66
716437533,0,0.05525215221469271,1641,4,M,55,$80K - $120K,Blue,1,32
719583558,0,0.0550209477427837,1642,4,M,58,$80K - $120K,Blue,3,14
720486408,0,0.05497157217192578,1643,4,F,43,$40K - $60K,Blue,3,71
780727833,0,0.05496717522384879,1644,4,F,46,Less than $40K,Blue,5,82
718010133,0,0.05495832746006478,1645,4,F,31,Unknown,Blue,2,82
790006383,0,0.05482286235446029,1646,4,F,49,Unknown,Blue,1,63
788996058,0,0.054724555714584,1647,4,F,49,$40K - $60K,Blue,3,81
789363408,0,0.05453444015913003,1648,4,M,50,$120K +,Blue,2,76
778619358,0,0.054527088070708496,1649,4,M,48,$80K - $120K,Blue,3,62
798699033,0,0.05429722649038562,1650,4,F,49,Less than $40K,Gold,3,69
719192808,0,0.05383302961150571,1651,4,M,37,Less than $40K,Blue,3,13
717403158,0,0.05372763829594857,1652,4,M,44,$80K - $120K,Blue,2,72
715098333,0,0.05342407477280202,1653,4,F,37,Less than $40K,Blue,1,67
711985833,0,0.05320079170891913,1654,4,F,58,Less than $40K,Blue,3,70
784725333,0,0.05306059226106682,1655,4,M,46,$80K - $120K,Blue,3,23
720724008,0,0.052758814936873476,1656,4,F,54,Less than $40K,Blue,1,86
815484783,0,0.05268932316803909,1657,4,F,51,Less than $40K,Blue,2,86
716951658,0,0.05259984625939139,1658,4,F,52,Less than $40K,Blue,4,62
712091433,0,0.05257191402903705,1659,4,F,58,Less than $40K,Blue,1,78
717359208,0,0.05220462125691029,1660,4,F,37,Unknown,Blue,2,89
767269908,0,0.05210626091389445,1661,4,F,41,Less than $40K,Blue,3,92
797638383,0,0.05208969221283797,1662,4,F,47,Less than $40K,Blue,2,45
717127083,0,0.05194162757631935,1663,4,F,39,Unknown,Blue,3,82
787539333,0,0.05191375376174814,1664,4,F,35,Less than $40K,Blue,3,33
788246958,0,0.05175594986494533,1665,4,M,50,$80K - $120K,Blue,3,63
758833758,0,0.05172189756343329,1666,4,F,64,Less than $40K,Blue,1,35
758824608,0,0.051719079164029826,1667,4,M,46,$80K - $120K,Blue,1,78
714759708,0,0.05122915746577863,1668,4,M,57,$40K - $60K,Blue,3,81
789523683,0,0.05099475531883942,1669,4,M,38,$80K - $120K,Blue,0,78
710005683,0,0.05094812293677277,1670,4,M,55,$80K - $120K,Blue,3,33
808753758,0,0.050874329479085524,1671,4,M,34,$60K - $80K,Blue,2,51
715503558,0,0.05083132908969053,1672,4,F,40,Less than $40K,Blue,4,20
770956158,0,0.050665221652858757,1673,4,F,45,Less than $40K,Blue,4,50
713254983,0,0.050461692957249,1674,4,M,49,$120K +,Blue,3,68
772313358,0,0.05013134230994897,1675,4,M,28,$40K - $60K,Blue,3,56
711676008,0,0.050044539836879974,1676,4,F,29,Less than $40K,Blue,1,80
718870158,0,0.050023859047374455,1677,4,M,48,$60K - $80K,Blue,1,70
709212183,0,0.049902362732113036,1678,4,M,50,$120K +,Blue,1,121
719971458,0,0.049880334556069675,1679,4,M,40,$80K - $120K,Blue,2,40
711783483,0,0.049853700517007236,1680,4,F,42,$40K - $60K,Silver,2,79
788820933,0,0.049446785337359536,1681,4,M,34,$80K - $120K,Blue,2,57
710825658,0,0.04938516586351371,1682,4,M,63,$40K - $60K,Blue,3,35
757753083,0,0.04931155485124309,1683,4,M,52,$120K +,Blue,1,68
789143283,0,0.04909218034820339,1684,4,M,54,$60K - $80K,Blue,3,55
712863183,0,0.0489132262653816,1685,4,M,46,$80K - $120K,Blue,1,52
811721133,0,0.04887937803838875,1686,4,F,44,Unknown,Blue,4,67
714222183,0,0.048775073936713716,1687,4,M,48,$80K - $120K,Silver,2,54
754282908,0,0.04831408599444866,1688,4,F,38,Unknown,Blue,1,67
779725833,0,0.04824510033192763,1689,4,F,55,$40K - $60K,Blue,3,50
717151383,0,0.04818978084882357,1690,4,F,37,Less than $40K,Blue,2,56
717411483,0,0.04798283706796951,1691,4,M,49,$80K - $120K,Blue,2,70
719722308,0,0.04797307210653576,1692,4,F,58,Less than $40K,Blue,4,31
780684933,0,0.047956709930244666,1693,4,F,40,Unknown,Blue,3,71
714155283,0,0.04795494569156514,1694,4,M,48,$40K - $60K,Blue,3,76
716891583,0,0.04780578046037689,1695,4,M,52,$60K - $80K,Blue,3,67
771886233,0,0.04771557890498841,1696,4,F,42,$40K - $60K,Blue,3,82
769676358,0,0.04765666137579447,1697,4,M,53,$120K +,Blue,3,21
716981358,0,0.04748465040641925,1698,4,M,50,$80K - $120K,Blue,3,77
713241033,0,0.04743601788419673,1699,4,F,41,Less than $40K,Blue,3,45
720980958,0,0.04731890610023965,1700,4,F,49,Less than $40K,Blue,1,33
711978858,0,0.04729304311553856,1701,4,F,50,$40K - $60K,Blue,2,71
717995958,0,0.047276112940946705,1702,4,F,43,$40K - $60K,Blue,1,86
740784258,0,0.04704805048056505,1703,4,M,53,Less than $40K,Blue,3,87
709175208,0,0.04662927524124562,1704,4,F,48,Less than $40K,Platinum,3,71
709523508,0,0.04651645612403802,1705,4,F,32,Less than $40K,Blue,3,97
711069483,0,0.04637202071447597,1706,4,F,67,Less than $40K,Blue,3,32
720419358,0,0.0463679412831928,1707,4,M,49,$60K - $80K,Blue,1,93
713339283,0,0.046358060729542704,1708,4,M,54,$120K +,Blue,1,111
708657033,0,0.046347832609692906,1709,4,F,39,Less than $40K,Silver,3,114
716535408,0,0.04622297411569982,1710,4,M,42,$40K - $60K,Blue,2,69
715710708,0,0.04615318679972826,1711,4,M,59,$120K +,Blue,4,41
788633733,0,0.045928069168710034,1712,4,M,48,$80K - $120K,Blue,4,79
719112258,0,0.045904700354189615,1713,4,F,53,Less than $40K,Blue,5,69
708361833,0,0.04586559916244744,1714,4,F,47,$40K - $60K,Blue,3,38
716586408,0,0.045727003043405455,1715,4,M,60,$60K - $80K,Silver,5,95
720299283,0,0.045699402856897504,1716,4,M,36,$40K - $60K,Blue,3,53
803335008,0,0.045636281582395966,1717,4,F,49,Less than $40K,Blue,3,75
713976258,0,0.04535288042823522,1718,4,F,47,$40K - $60K,Blue,3,79
718893333,0,0.04529419178809342,1719,4,F,44,Less than $40K,Blue,1,62
711397533,0,0.04514702260875372,1720,4,F,34,Less than $40K,Blue,2,86
718875483,0,0.045073732925462656,1721,4,F,44,$40K - $60K,Blue,2,61
715629783,0,0.04503838551610184,1722,4,F,43,Less than $40K,Blue,3,50
793015083,0,0.04501981815967569,1723,4,F,38,Less than $40K,Blue,1,79
717609633,0,0.04486868783510638,1724,4,M,47,$40K - $60K,Silver,3,70
817240833,0,0.04485785548344285,1725,4,F,46,Less than $40K,Blue,2,70
758787333,0,0.04481430290657468,1726,4,M,43,$40K - $60K,Blue,3,88
720364158,0,0.044491026898053634,1727,4,F,44,Unknown,Blue,2,72
772286658,1,0.044295205613504474,1728,4,M,40,$40K - $60K,Blue,3,11
710043408,0,0.044071243955410455,1729,4,F,48,Unknown,Blue,2,88
771359958,0,0.044030210929577304,1730,4,F,54,Unknown,Blue,2,105
708378108,0,0.044009658231109694,1731,4,M,43,$40K - $60K,Blue,1,69
787669233,0,0.043869208770284246,1732,4,F,57,$40K - $60K,Blue,2,69
713183508,0,0.043786596078331096,1733,4,M,45,$40K - $60K,Blue,2,35
716249508,0,0.043775547071401626,1734,4,M,63,$40K - $60K,Silver,3,71
721506708,0,0.04371625593564834,1735,4,F,44,$40K - $60K,Blue,3,38
771020133,0,0.04355130866442001,1736,4,M,65,Less than $40K,Blue,2,31
809296308,0,0.043383900105530615,1737,4,M,34,$80K - $120K,Blue,1,69
784560258,0,0.04334014729774823,1738,4,F,58,Less than $40K,Blue,4,79
710971908,0,0.0432535920602939,1739,4,F,37,Less than $40K,Blue,2,47
795155433,0,0.04319903882745872,1740,4,M,36,$40K - $60K,Blue,5,73
778984383,0,0.04315235514843056,1741,4,M,39,$80K - $120K,Blue,2,44
718799958,0,0.04311910534484615,1742,4,M,44,$40K - $60K,Blue,2,69
817089408,0,0.04307366733271084,1743,4,F,40,Less than $40K,Blue,2,69
771204108,0,0.043036003518125567,1744,4,F,36,Unknown,Blue,3,87
803097333,0,0.042993375642782466,1745,4,M,33,$60K - $80K,Blue,3,86
709749483,0,0.04283491863454917,1746,4,M,42,$40K - $60K,Blue,2,66
771982083,0,0.04277837088885552,1747,4,M,41,$60K - $80K,Blue,3,66
713850783,0,0.042507617523577464,1748,4,M,38,$60K - $80K,Blue,1,45
817337958,0,0.042375076363720385,1749,4,F,48,Less than $40K,Blue,2,38
717420333,0,0.042317754683115494,1750,4,M,49,$40K - $60K,Blue,1,59
771471708,0,0.04231168449460518,1751,4,F,58,Less than $40K,Blue,2,41
717271983,0,0.04225720531907659,1752,4,M,45,$120K +,Gold,3,96
778956033,0,0.0420932348733852,1753,4,M,45,$80K - $120K,Blue,2,71
711831558,0,0.04184932477759441,1754,4,F,57,Less than $40K,Blue,3,115
720515883,0,0.04179270263135298,1755,4,F,50,$40K - $60K,Blue,1,77
815812683,0,0.04176827670439997,1756,4,M,49,$80K - $120K,Blue,3,78
820268358,0,0.041755515749103404,1757,4,F,53,Unknown,Blue,1,72
713567958,0,0.04140496645239984,1758,4,F,51,Less than $40K,Blue,2,67
766381908,0,0.041243782582355115,1759,4,F,39,Less than $40K,Blue,2,79
779754408,0,0.04124168190939494,1760,4,F,42,Unknown,Blue,3,66
827114058,0,0.041237916276629503,1761,4,F,65,Less than $40K,Blue,3,82
715354008,0,0.0411027929846456,1762,4,F,50,$40K - $60K,Blue,3,91
712470033,0,0.04103245386035788,1763,4,F,40,Less than $40K,Blue,1,56
718699683,0,0.04101455617963622,1764,4,M,48,$80K - $120K,Platinum,2,29
712302783,0,0.04091593149199825,1765,4,M,49,$80K - $120K,Blue,1,101
714144258,0,0.04082712623726798,1766,4,F,38,Less than $40K,Blue,3,76
721113333,0,0.040264678422966486,1767,4,M,52,$60K - $80K,Blue,2,74
713343333,0,0.04018597195615507,1768,4,F,49,Unknown,Blue,3,38
801064833,0,0.04004777584508759,1769,4,F,41,Less than $40K,Blue,1,39
720674133,0,0.04002016128104989,1770,4,F,49,$40K - $60K,Blue,1,69
771453033,0,0.040015720199874094,1771,4,M,36,$60K - $80K,Blue,2,64
713790708,0,0.03991974168667842,1772,4,F,53,$40K - $60K,Blue,3,78
715315008,0,0.0398500903685168,1773,3,F,32,Less than $40K,Blue,2,87
714296358,0,0.03966828929090168,1774,3,F,41,Unknown,Silver,3,26
712025958,0,0.0395647267099888,1775,3,F,29,Unknown,Blue,3,69
717843783,0,0.039448375263298675,1776,3,M,46,$80K - $120K,Blue,2,37
720029508,0,0.03933221566166607,1777,3,M,61,$120K +,Blue,3,27
718267233,0,0.03908269592115658,1778,3,F,57,Less than $40K,Blue,0,43
715170183,0,0.039018050142281595,1779,3,M,36,$60K - $80K,Blue,2,61
719944458,0,0.03901402698241787,1780,3,F,48,$40K - $60K,Blue,3,26
812488608,0,0.038967881795683515,1781,3,F,59,Less than $40K,Blue,1,62
813967983,0,0.03892326599640788,1782,3,M,41,$80K - $120K,Blue,3,66
797998158,0,0.03885557191814672,1783,3,M,42,$60K - $80K,Gold,1,90
788830683,0,0.03875998033427073,1784,3,F,49,Less than $40K,Blue,2,49
822127008,0,0.03847749419556308,1785,3,F,42,$40K - $60K,Blue,2,81
708525108,0,0.0384234330401523,1786,3,F,38,$40K - $60K,Blue,2,32
772082208,0,0.03839950773185634,1787,3,M,41,$80K - $120K,Blue,3,76
717704433,0,0.03836161011310511,1788,3,M,49,$80K - $120K,Blue,3,121
712774908,0,0.03834106458912744,1789,3,M,54,$120K +,Blue,3,84
714957108,0,0.03822964333321023,1790,3,M,32,$60K - $80K,Silver,3,134
780045708,0,0.038150092117123884,1791,3,M,39,$60K - $80K,Blue,2,87
817382958,0,0.03809527713146502,1792,3,F,36,Less than $40K,Silver,2,121
711670308,0,0.03795903032342859,1793,3,F,45,Less than $40K,Blue,3,87
718123608,0,0.037831127995190214,1794,3,F,39,Unknown,Blue,3,70
720992883,0,0.03780926869115233,1795,3,M,36,$80K - $120K,Blue,3,68
712128258,0,0.03763223801360352,1796,3,F,28,Less than $40K,Blue,1,87
810493458,0,0.03750078890533726,1797,3,M,52,$60K - $80K,Blue,2,64
771516333,0,0.03730891841904424,1798,3,M,40,$120K +,Blue,3,38
718489608,0,0.03695283196560143,1799,3,M,49,$60K - $80K,Gold,3,80
767687208,0,0.03681093782514742,1800,3,F,49,Unknown,Blue,3,57
819690933,0,0.03670757489200039,1801,3,F,53,Less than $40K,Blue,6,45
817988433,0,0.03659571191638757,1802,3,M,42,$60K - $80K,Blue,2,42
779713608,0,0.03650718974852784,1803,3,F,51,Less than $40K,Blue,3,74
709937583,0,0.0361651327842923,1804,3,M,38,Less than $40K,Blue,3,84
718665933,0,0.036078069965223926,1805,3,F,33,$40K - $60K,Blue,1,67
785515533,0,0.03603588744830497,1806,3,F,37,$40K - $60K,Blue,2,46
718303683,1,0.035889511134784155,1807,3,F,62,Less than $40K,Blue,2,25
